City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Zherdevka,RU,2023-01-31 02:47:36,51.8486,41.4606,23.81,98,71,7.05
296,Cabatuan,PH,2023-01-31 02:47:37,10.8794,122.486,81.52,76,98,16.6
297,Sibiti,CG,2023-01-31 02:47:37,-3.6819,13.3499,67.98,99,99,2.19
298,Zhanakorgan,KZ,2023-01-31 02:47:37,43.9098,67.2495,29.82,81,93,13.35
299,Clarence Town,AU,2023-01-31 02:47:38,-32.5833,151.7833,80.82,60,96,8.93
300,Havre-Saint-Pierre,CA,2023-01-31 02:47:38,50.2334,-63.5986,15.8,85,100,16.11
301,Svetlyy,RU,2023-01-31 02:47:38,54.675,20.1347,39.25,75,10,17.58
302,Kununurra,AU,2023-01-31 02:43:04,-15.7667,128.7333,87.78,70,75,2.3
303,Ewo,CG,2023-01-31 02:47:39,-0.8725,14.8206,71.13,87,51,2.53
304,Narsaq,GL,2023-01-31 02:44:08,60.9167,-46.05,16.02,95,100,4.59
305,Whitehorse,CA,2023-01-31 02:47:39,60.7161,-135.0538,21.97,85,100,2.3
306,Hofn,IS,2023-01-31 02:47:39,64.2539,-15.2082,34.57,92,100,10.65
307,Padang,ID,2023-01-31 02:47:39,-0.9492,100.3543,82.45,78,100,2.08
308,Mehran,IR,2023-01-31 02:47:40,33.1222,46.1646,59.23,68,100,26.4
309,Kavieng,PG,2023-01-31 02:47:40,-2.5744,150.7967,84.18,66,51,4.18
310,Prince Albert,CA,2023-01-31 02:47:40,53.2001,-105.7677,-13.05,84,0,6.91
311,Avera,US,2023-01-31 02:43:04,33.194,-82.5271,55.45,95,92,2.13
312,Quatre Cocos,MU,2023-01-31 02:47:41,-20.2078,57.7625,78.1,79,38,3.94
313,Nuuk,GL,2023-01-31 02:42:52,64.1835,-51.7216,15.17,92,100,15.52
314,Mandalgovi,MN,2023-01-31 02:47:41,45.7625,106.2708,11.55,42,0,22.12
315,Beloha,MG,2023-01-31 02:47:41,-25.1667,45.05,71.13,76,98,10.45
316,Rawson,AR,2023-01-31 02:47:42,-43.3002,-65.1023,60.37,65,36,17.52
317,Yulara,AU,2023-01-31 02:47:42,-25.2406,130.9889,87.31,32,57,3.96
318,Deep River,CA,2023-01-31 02:47:42,46.1001,-77.4995,-1.84,98,61,3.65
319,Helegiu,RO,2023-01-31 02:47:42,46.35,26.75,27.55,89,100,4.32
320,Sao Gabriel Da Cachoeira,BR,2023-01-31 02:47:43,-0.1303,-67.0892,72.01,98,99,0.87
321,Faanui,PF,2023-01-31 02:47:43,-16.4833,-151.75,81.54,74,10,11.86
322,Bay City,US,2023-01-31 02:43:59,43.5945,-83.8889,10.72,70,0,12.66
323,Strizhi,RU,2023-01-31 02:47:43,58.4576,49.2867,26.2,90,100,15.32
324,Cabo San Lucas,MX,2023-01-31 02:47:43,22.8909,-109.9124,71.51,68,98,10.04
325,Rapid Valley,US,2023-01-31 02:47:44,44.0625,-103.1463,9.14,76,0,7.0
326,Alice Springs,AU,2023-01-31 02:44:20,-23.7,133.8833,88.21,40,75,5.75
327,Kamaishi,JP,2023-01-31 02:47:44,39.2667,141.8833,32.83,47,69,12.5
328,Ancud,CL,2023-01-31 02:47:44,-41.8697,-73.8203,50.92,70,0,7.18
329,Olafsvik,IS,2023-01-31 02:47:45,64.8945,-23.7142,30.99,73,95,39.44
330,Vagur,FO,2023-01-31 02:47:45,61.4732,-6.8119,40.35,84,69,30.58
331,Horsham,GB,2023-01-31 02:47:45,51.064,-0.3272,42.26,88,0,6.91
332,Baikunthpur,IN,2023-01-31 02:47:45,23.25,82.55,67.78,27,0,3.38
333,Deputatskiy,RU,2023-01-31 02:47:46,69.3,139.9,-14.15,94,100,6.62
334,Lata,PT,2023-01-31 02:47:47,40.1629,-8.3327,33.08,76,0,4.03
335,Saint-Francois,FR,2023-01-31 02:47:47,46.4154,3.9054,36.84,100,100,3.44
336,Safford,US,2023-01-31 02:47:48,32.834,-109.7076,52.11,48,0,3.0
337,Segovia,ES,2023-01-31 02:43:48,41.1667,-4.0,32.43,76,1,3.62
338,Ezhou,CN,2023-01-31 02:47:48,30.4,114.8333,56.88,37,0,9.62
339,Trat,TH,2023-01-31 02:47:48,12.5,102.5,83.88,32,98,8.39
340,Shimanovsk,RU,2023-01-31 02:47:48,52.0,127.7,-4.16,92,100,2.15
341,Verkhnyaya Inta,RU,2023-01-31 02:47:49,65.9811,60.3094,6.04,83,100,5.35
342,Athabasca,CA,2023-01-31 02:45:07,54.7169,-113.2854,10.81,95,100,3.4
343,Srednekolymsk,RU,2023-01-31 02:44:11,67.45,153.6833,-4.05,98,100,14.47
344,Raga,SS,2023-01-31 02:47:49,8.4596,25.678,73.44,18,1,3.27
345,Hay River,CA,2023-01-31 02:45:07,60.8156,-115.7999,-11.22,77,40,8.05
346,Boulder City,US,2023-01-31 02:47:49,35.9786,-114.8325,43.45,49,75,9.22
347,Mongo,TD,2023-01-31 02:47:50,12.1844,18.693,76.33,13,1,6.6
348,Keetmanshoop,NA,2023-01-31 02:47:07,-26.5833,18.1333,72.91,29,70,5.66
349,Marsa Matruh,EG,2023-01-31 02:47:50,31.3525,27.2453,50.2,81,40,16.11
350,San Carlos De Bariloche,AR,2023-01-31 02:47:50,-41.1456,-71.3082,58.75,67,0,9.22
351,Provideniya,RU,2023-01-31 02:47:51,64.3833,-173.3,30.36,86,100,4.47
352,Kamenka,RU,2023-01-31 02:47:51,51.3223,42.7678,32.05,98,100,10.31
353,Faya,SA,2023-01-31 02:47:51,18.3851,42.4509,48.72,59,32,3.8
354,Praia Da Vitoria,PT,2023-01-31 02:47:52,38.7333,-27.0667,55.76,82,40,11.1
355,Inhambane,MZ,2023-01-31 02:47:52,-23.865,35.3833,76.77,75,79,9.44
356,Novikovo,RU,2023-01-31 02:47:52,51.1537,37.8879,23.79,84,7,8.05
357,Olbia,IT,2023-01-31 02:47:52,40.9214,9.4856,50.05,71,0,11.5
358,Sioux Lookout,CA,2023-01-31 02:44:53,50.1001,-91.917,-11.13,70,0,6.91
359,San Jeronimo,PE,2023-01-31 02:47:53,-11.9472,-75.2829,47.66,91,100,4.92
360,Salisbury,GB,2023-01-31 02:44:08,51.0693,-1.7957,42.82,88,100,9.22
361,Waw,SS,2023-01-31 02:47:53,7.7029,27.9953,75.16,20,1,3.74
362,Pitsunda,GE,2023-01-31 02:47:54,43.1592,40.3378,35.78,62,100,4.05
363,Plonsk,PL,2023-01-31 02:47:54,52.6235,20.3755,37.76,83,49,17.72
364,Kibara,TZ,2023-01-31 02:47:54,-2.15,33.45,70.2,70,90,4.16
365,Beipiao,CN,2023-01-31 02:47:55,41.7919,120.7792,32.49,29,1,8.88
366,Balkanabat,TM,2023-01-31 02:47:55,39.5108,54.3671,41.74,62,100,4.09
367,Dakar,SN,2023-01-31 02:47:55,14.6937,-17.4441,65.28,76,8,20.04
368,Airai,TL,2023-01-31 02:47:56,-8.9266,125.4092,70.88,78,100,1.7
369,Cabinda,AO,2023-01-31 02:47:56,-5.55,12.2,77.07,88,100,6.73
370,Sao Fidelis,BR,2023-01-31 02:46:23,-21.6461,-41.7469,72.46,96,97,2.39
371,Sangar,RU,2023-01-31 02:47:56,63.9242,127.4739,-46.53,96,81,2.24
372,Miravci,MK,2023-01-31 02:47:58,41.3078,22.435,36.07,67,100,7.83
373,Constitucion,CL,2023-01-31 02:47:58,-35.3333,-72.4167,62.28,76,0,13.18
374,Conakry,GN,2023-01-31 02:47:58,9.538,-13.6773,78.06,69,6,6.35
375,Roswell,US,2023-01-31 02:43:35,34.0232,-84.3616,56.39,95,100,0.0
376,Margate,GB,2023-01-31 02:47:58,51.3813,1.3862,39.87,82,17,3.0
377,Pyapon,MM,2023-01-31 02:47:59,16.2833,95.6833,80.83,53,88,2.98
378,Yabrud,SY,2023-01-31 02:47:59,33.9674,36.6574,34.97,85,72,16.49
379,Bilibino,RU,2023-01-31 02:47:59,68.0546,166.4372,6.93,94,100,5.97
380,Lemoore,US,2023-01-31 02:45:06,36.3008,-119.7829,45.32,68,20,9.22
381,Thomastown,IE,2023-01-31 02:48:00,52.5267,-7.1372,49.08,92,100,11.23
382,Bouna,CI,2023-01-31 02:48:00,9.2667,-3.0,72.05,14,51,6.31
383,Saint-Paul,RE,2023-01-31 02:48:00,-21.0096,55.2707,78.91,82,13,0.89
384,Haines Junction,CA,2023-01-31 02:48:00,60.7522,-137.5108,18.91,98,100,0.85
385,Korla,CN,2023-01-31 02:48:01,41.7597,86.1469,21.97,55,100,0.63
386,Katyuzhanka,UA,2023-01-31 02:48:01,50.806,30.1376,29.39,92,100,9.33
387,Hobyo,SO,2023-01-31 02:48:02,5.3505,48.5268,74.88,65,16,20.89
388,Cidreira,BR,2023-01-31 02:48:02,-30.1811,-50.2056,74.61,90,4,12.97
389,Petauke,ZM,2023-01-31 02:48:02,-14.2426,31.3253,63.91,97,98,4.45
390,Parrita,CR,2023-01-31 02:48:02,9.5201,-84.3225,76.64,79,6,3.8
391,Jalu,LY,2023-01-31 02:48:03,29.0331,21.5482,49.66,61,0,12.71
392,Inuvik,CA,2023-01-31 02:48:03,68.3499,-133.7218,-19.34,69,0,5.75
393,Lapy,PL,2023-01-31 02:48:03,52.9911,22.8842,35.28,88,100,13.35
394,Hibbing,US,2023-01-31 02:48:04,47.4272,-92.9377,-8.0,59,0,5.75
395,Loksa,EE,2023-01-31 02:48:05,59.5764,25.7214,33.93,75,100,20.24
396,Mizan Teferi,ET,2023-01-31 02:48:05,6.9833,35.5833,66.0,65,92,2.89
397,Souillac,MU,2023-01-31 02:48:05,-20.5167,57.5167,73.78,88,40,3.44
398,Mackay,AU,2023-01-31 02:48:06,-21.15,149.2,92.68,69,100,12.37
399,Ankazoabo,MG,2023-01-31 02:48:06,-22.2833,44.5167,69.82,92,100,6.76
400,Lacey,US,2023-01-31 02:48:08,47.0343,-122.8232,34.77,70,0,1.01
401,Volax,GR,2023-01-31 02:48:08,41.3167,24.0,25.84,72,100,3.89
402,Porto Belo,BR,2023-01-31 02:48:08,-27.1578,-48.5531,78.17,86,100,6.2
403,Dajabon,DO,2023-01-31 02:48:09,19.5488,-71.7083,70.18,83,6,7.7
404,Hami,CN,2023-01-31 02:48:09,42.8,93.45,24.6,26,96,3.27
405,Kalabo,ZM,2023-01-31 02:47:42,-14.97,22.6814,64.53,95,97,3.53
406,Kloulklubed,PW,2023-01-31 02:48:09,7.0419,134.2556,84.7,77,98,14.9
407,Haverfordwest,GB,2023-01-31 02:48:10,51.8017,-4.9691,49.05,91,96,7.0
408,Vilyuysk,RU,2023-01-31 02:48:11,63.7553,121.6247,-39.8,98,76,3.15
409,Ouro Preto Do Oeste,BR,2023-01-31 02:48:11,-10.7481,-62.2158,70.99,97,84,3.67
410,Bafq,IR,2023-01-31 02:48:11,31.6128,55.4107,51.94,51,69,13.51
411,Fort Frances,CA,2023-01-31 02:44:16,48.5999,-93.4003,-6.95,69,0,4.61
412,Bertoua,CM,2023-01-31 02:48:12,4.5833,13.6833,66.97,79,49,3.89
413,Tommot,RU,2023-01-31 02:48:12,58.9564,126.2925,-5.37,96,100,2.48
414,Broome,US,2023-01-31 02:48:12,42.2506,-75.833,29.86,88,100,5.75
415,Impfondo,CG,2023-01-31 02:48:13,1.6381,18.0667,69.19,89,61,2.77
416,Lircay,PE,2023-01-31 02:48:13,-12.9896,-74.7205,46.65,93,100,3.2
417,Betul,IN,2023-01-31 02:48:13,21.9153,77.8961,64.51,47,7,5.1
418,Guerrero Negro,MX,2023-01-31 02:48:14,27.9769,-114.0611,59.4,68,58,6.73
419,Sao Filipe,CV,2023-01-31 02:47:45,14.8961,-24.4956,70.52,71,23,6.93
420,Shetpe,KZ,2023-01-31 02:48:14,44.1667,52.1167,28.33,50,50,6.87
421,Kailua,US,2023-01-31 02:48:15,21.4022,-157.7394,78.78,78,20,9.22
422,Necochea,AR,2023-01-31 02:44:12,-38.5473,-58.7368,66.96,88,0,11.63
423,Mayo,US,2023-01-31 02:48:16,38.8876,-76.5119,50.25,85,0,6.91
424,Fairbanks,US,2023-01-31 02:47:57,64.8378,-147.7164,25.09,89,75,3.44
425,Shimoda,JP,2023-01-31 02:48:16,34.6667,138.95,44.96,63,100,5.32
426,Boguchany,RU,2023-01-31 02:48:16,58.3814,97.4531,-7.02,100,88,3.13
427,Tual,ID,2023-01-31 02:48:17,-5.6667,132.75,82.85,79,100,14.27
428,Inta,RU,2023-01-31 02:46:56,66.0317,60.1659,6.89,84,100,6.2
429,Shenzhen,CN,2023-01-31 02:46:06,22.5455,114.0683,66.27,49,97,3.36
430,Ulladulla,AU,2023-01-31 02:48:17,-35.35,150.4667,74.08,67,88,13.15
431,Nantucket,US,2023-01-31 02:48:18,41.2835,-70.0995,42.85,93,0,10.36
432,Bagdarin,RU,2023-01-31 02:48:18,54.4333,113.6,6.04,73,97,5.91
433,Obanazawa,JP,2023-01-31 02:48:18,38.6033,140.4019,28.56,75,84,11.63
434,Homer,US,2023-01-31 02:48:18,59.6425,-151.5483,37.29,89,100,1.99
435,Tilichiki,RU,2023-01-31 02:48:19,60.4667,166.1,10.83,94,43,4.38
436,Tobias Barreto,BR,2023-01-31 02:48:19,-11.1839,-37.9983,71.1,95,25,5.28
437,Elko,US,2023-01-31 02:46:26,41.0002,-115.5012,1.42,81,6,3.0
438,Okakarara,NA,2023-01-31 02:48:19,-20.5833,17.4333,68.0,79,98,3.24
439,Klaksvik,FO,2023-01-31 02:48:18,62.2266,-6.589,40.12,72,53,23.0
440,Visakhapatnam,IN,2023-01-31 02:48:20,17.69,83.2093,75.09,88,75,2.3
441,Chermoz,RU,2023-01-31 02:48:20,58.787,56.1489,19.67,92,88,12.17
442,Santa Maria,BR,2023-01-31 02:48:20,-29.6842,-53.8069,79.9,54,75,14.97
443,Talikota,IN,2023-01-31 02:44:00,16.4833,76.3167,73.31,60,23,11.39
444,Sayyan,YE,2023-01-31 02:48:22,15.1718,44.3244,50.83,77,1,2.06
445,Egvekinot,RU,2023-01-31 02:48:12,66.3167,-179.1667,23.0,96,100,5.93
446,Paamiut,GL,2023-01-31 02:48:22,61.994,-49.6678,17.01,90,100,18.21
447,Akyab,MM,2023-01-31 02:48:23,20.15,92.9,73.15,55,0,4.0
448,Shelburne,CA,2023-01-31 02:48:23,44.0787,-80.2041,18.36,92,99,9.17
449,Te Anau,NZ,2023-01-31 02:48:23,-45.4167,167.7167,77.36,56,45,5.82
450,Port Hedland,AU,2023-01-31 02:48:23,-20.3167,118.5667,93.25,46,78,8.05
451,Eenhana,NA,2023-01-31 02:46:45,-17.4667,16.3333,66.96,91,100,4.32
452,Sao Felix Do Xingu,BR,2023-01-31 02:48:24,-6.6447,-51.995,71.78,95,100,0.92
453,Siyabuswa,ZA,2023-01-31 02:48:25,-25.1132,29.0445,67.28,82,100,3.85
454,Hede,CN,2023-01-31 02:48:25,33.7681,120.2517,51.91,39,3,6.2
455,Male,MV,2023-01-31 02:46:25,4.1748,73.5089,79.02,75,96,5.75
456,Leskovac,RS,2023-01-31 02:48:25,42.9981,21.9461,31.59,87,100,0.89
457,Pishin,PK,2023-01-31 02:44:45,30.5803,66.9961,39.02,42,3,6.06
458,Boffa,GN,2023-01-31 02:48:26,10.1667,-14.0333,72.5,71,36,3.6
459,Comodoro Rivadavia,AR,2023-01-31 02:48:26,-45.8667,-67.5,58.86,77,0,11.5
460,Iquique,CL,2023-01-31 02:48:26,-20.2208,-70.1431,73.44,82,100,1.16
461,Coquimbo,CL,2023-01-31 02:48:27,-29.9533,-71.3436,62.33,94,0,5.75
462,Pevek,RU,2023-01-31 02:48:27,69.7008,170.3133,17.6,89,100,3.78
463,Deer Lake,CA,2023-01-31 02:45:22,49.1667,-57.4316,21.06,93,75,4.61
464,Suriapet,IN,2023-01-31 02:48:27,17.15,79.6167,72.37,74,92,3.76
465,Chara,RU,2023-01-31 02:48:28,56.9064,118.2631,1.85,85,99,0.83
466,Fuyang,CN,2023-01-31 02:48:28,32.9,115.8167,55.69,28,1,3.36
467,Marienburg,PL,2023-01-31 02:48:28,54.0359,19.0266,37.89,84,15,13.04
468,Leh,IN,2023-01-31 02:48:29,34.1667,77.5833,10.11,87,95,3.83
469,Banyo,CM,2023-01-31 02:48:30,6.75,11.8167,68.04,33,0,3.44
470,Guia De Isora,ES,2023-01-31 02:48:30,28.2115,-16.7795,57.24,61,67,6.38
471,Shakawe,BW,2023-01-31 02:48:32,-18.3667,21.85,66.2,92,100,4.72
472,Tateyama,JP,2023-01-31 02:48:32,34.9833,139.8667,44.53,43,28,8.39
473,Ostrovnoy,RU,2023-01-31 02:48:32,68.0531,39.5131,23.38,94,100,9.8
474,Salina,US,2023-01-31 02:48:33,38.8403,-97.6114,14.02,66,0,6.91
475,Parana,AR,2023-01-31 02:45:38,-31.732,-60.5238,78.55,82,0,6.62
476,Atlantic City,US,2023-01-31 02:46:46,39.3643,-74.4229,44.78,85,0,3.0
477,San Luis,AR,2023-01-31 02:48:33,-33.295,-66.3356,75.63,54,0,7.07
478,Mehamn,NO,2023-01-31 02:48:33,71.0357,27.8492,33.71,86,40,4.61
479,Hrodna,BY,2023-01-31 02:48:34,53.6884,23.8258,33.8,97,100,14.97
480,Mercedes,AR,2023-01-31 02:48:34,-34.6515,-59.4307,73.63,81,0,7.14
481,Urumqi,CN,2023-01-31 02:48:34,43.801,87.6005,2.35,78,100,0.0
482,Barra Do Garcas,BR,2023-01-31 02:48:35,-15.89,-52.2567,71.91,95,91,1.14
483,Port-Gentil,GA,2023-01-31 02:48:36,-0.7193,8.7815,78.04,80,100,14.85
484,Wajid,SO,2023-01-31 02:48:36,3.8093,43.2471,70.86,69,2,17.96
485,Harper,LR,2023-01-31 02:48:36,4.375,-7.7169,78.58,83,81,4.65
486,Phu Ly,VN,2023-01-31 02:48:37,20.5411,105.9139,65.82,40,43,3.71
487,Bosaso,SO,2023-01-31 02:48:38,11.2842,49.1816,69.04,73,90,3.94
488,Jayuya,PR,2023-01-31 02:48:39,18.2186,-66.5916,72.86,92,52,5.01
489,Grand Forks,US,2023-01-31 02:48:39,47.9417,-97.4337,-5.87,71,0,14.97
490,Lucea,JM,2023-01-31 02:48:40,18.451,-78.1736,76.86,78,39,9.01
491,Davila,PH,2023-01-31 02:48:40,18.4726,120.5763,84.18,60,7,7.63
492,Pitimbu,BR,2023-01-31 02:48:40,-7.4706,-34.8086,81.19,75,85,11.27
493,Barabai,ID,2023-01-31 02:48:41,-2.5833,115.3833,76.28,96,100,1.21
494,Guanica,PR,2023-01-31 02:48:41,17.9716,-66.908,74.19,65,2,8.93
495,Kihei,US,2023-01-31 02:48:41,20.785,-156.4656,72.84,89,75,4.61
496,Corpus Christi,US,2023-01-31 02:48:41,27.8006,-97.3964,46.4,97,100,19.57
497,Luba,GQ,2023-01-31 02:48:43,3.4568,8.5547,76.89,84,87,7.14
498,Elizabeth City,US,2023-01-31 02:46:03,36.2946,-76.2511,54.0,96,100,9.22
499,Salalah,OM,2023-01-31 02:48:43,17.0151,54.0924,66.29,72,0,5.75
500,Batagay-Alyta,RU,2023-01-31 02:48:44,67.8006,130.4114,-17.81,97,100,2.21
501,Vostok,RU,2023-01-31 02:48:45,46.4856,135.8833,3.4,82,100,6.13
502,Carutapera,BR,2023-01-31 02:48:45,-1.195,-46.02,73.96,94,100,2.3
503,Heilbron,ZA,2023-01-31 02:48:45,-27.2812,27.9709,58.32,91,100,6.82
504,Toronto,CA,2023-01-31 02:48:03,43.7001,-79.4163,24.19,74,0,13.8
505,Banepa,NP,2023-01-31 02:48:45,27.6298,85.5214,52.12,76,40,2.3
506,Katherine,AU,2023-01-31 02:48:46,-14.4667,132.2667,88.12,66,40,8.05
507,Benjamin Constant,BR,2023-01-31 02:48:46,-4.3831,-70.0311,75.33,94,0,2.3
508,Semnan,IR,2023-01-31 02:48:46,35.5729,53.3971,37.56,95,100,3.74
509,Bodden Town,KY,2023-01-31 02:48:47,19.2833,-81.25,78.8,82,20,9.22
510,Golden,US,2023-01-31 02:45:06,39.7555,-105.2211,13.17,80,75,3.0
511,Vagay,RU,2023-01-31 02:48:47,57.9375,69.0217,6.87,96,97,5.03
512,Oranjemund,NA,2023-01-31 02:48:48,-28.55,16.4333,59.47,93,0,1.1
513,Sheridan,US,2023-01-31 02:45:07,44.8333,-106.9173,0.3,63,0,5.75
514,Alugan,PH,2023-01-31 02:48:48,12.2188,125.4808,79.3,86,74,17.02
515,Sakaiminato,JP,2023-01-31 02:48:48,35.55,133.2333,40.93,81,75,5.75
516,Ohara,JP,2023-01-31 02:48:48,35.25,140.3833,44.46,43,78,7.83
517,Sabang,ID,2023-01-31 02:48:49,5.8933,95.3214,79.7,81,100,12.86
518,Kyren,RU,2023-01-31 02:48:49,51.6828,102.1408,8.49,89,95,0.56
519,Loreto,MX,2023-01-31 02:48:49,22.2667,-101.9667,61.93,35,24,6.35
520,Barela,IN,2023-01-31 02:48:49,23.1,80.05,59.81,88,40,8.05
521,Bongandanga,CD,2023-01-31 02:48:50,1.5,21.05,70.21,88,97,3.06
522,Nova Serrana,BR,2023-01-31 02:48:50,-19.8761,-44.9836,66.76,95,100,2.73
523,Khandyga,RU,2023-01-31 02:48:50,62.6667,135.6,-34.2,93,100,0.6
524,Bozoum,CF,2023-01-31 02:48:51,6.3193,16.3799,71.89,41,1,2.66
525,Hirara,JP,2023-01-31 02:45:30,24.8,125.2833,66.06,59,20,10.36
526,Babu,CN,2023-01-31 02:48:51,24.4167,111.5167,64.62,38,0,5.37
527,Chake Chake,TZ,2023-01-31 02:48:51,-5.2459,39.7666,77.38,78,97,5.93
528,Saint-Georges,GD,2023-01-31 02:48:52,12.0564,-61.7485,73.08,83,20,0.0
529,Bontang,ID,2023-01-31 02:43:57,0.1333,117.5,79.34,85,100,2.68
530,Praia,CV,2023-01-31 02:45:30,14.9215,-23.5087,70.34,68,20,13.8
531,Boddam,GB,2023-01-31 02:48:53,57.4667,-1.7833,46.44,76,92,18.59
532,Hoi An,VN,2023-01-31 02:45:13,15.8794,108.335,69.76,75,90,1.57
533,Blagoyevo,RU,2023-01-31 02:48:53,63.3667,47.9167,19.54,94,100,12.66
534,Napier,NZ,2023-01-31 02:48:54,-39.4833,176.9167,70.29,82,100,11.01
535,Maridi,SS,2023-01-31 02:48:54,4.9158,29.4742,71.8,34,11,1.88
536,Biscarrosse,FR,2023-01-31 02:48:54,44.3945,-1.1672,40.95,87,100,1.14
537,Pyaozerskiy,RU,2023-01-31 02:48:54,65.8333,31.1667,25.92,96,100,11.39
538,Marawi,PH,2023-01-31 02:48:56,7.9986,124.2928,80.74,59,23,5.01
539,Surgut,RU,2023-01-31 02:48:56,61.25,73.4167,15.98,92,75,6.71
540,Oistins,BB,2023-01-31 02:48:56,13.0667,-59.5333,71.69,83,20,6.91
541,Fallon,US,2023-01-31 02:48:56,39.4735,-118.7774,22.87,54,0,3.44
542,Fort-Shevchenko,KZ,2023-01-31 02:48:57,44.5086,50.263,32.95,53,66,10.18
